url,reviewer,reviewer_avatar,datetime,rating,text,language,id,place_id
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s104143269877811470771!2s0x0:0xada8294307fc00c3?hl=en-US,linda payson,https://lh3.googleusercontent.com/a-/AOh14GhE26svZ9eFOsPbSV4kWUAc9Q1RRz8VFJp_DMsR2w=c0x00000000-cc-rp,2020-02-19T09:01:00Z,2.0,"La comida aquí no es mejor que otros restaurantes en los que hemos comido en la Ciudad de México a la mitad del precio.En comparación con los menús de degustación que hemos tenido en los mejores restaurantes de Nueva York, donde también tienes que reservar un mes de anticipación, las porciones eran pequeñas.Alguien en nuestra fiesta ordenó los carros de ala y su entrante era un tazón de salsa topo con unos pocos champiñones dispersos en el costado y una pieza de pan (ver foto).¿Hubiera sido tan difícil darle múltiples piezas para usar con la salsa?Cuando se le pidió un segundo pedazo de pan, tuvimos actitud.El servicio fue realmente terrible: esperamos de 10 a 20 minutos entre terminar un curso y obtener el.próximo.Fue tan malo que comencé a cronometrar los intervalos.En varios puntos vinieron y arrojaron placas y luego las eliminaron sin servirnos nada.Nuestro camarero se acercaría a nuestra mesa y nos vería sentados y esperando ... una mirada culpable pasaría por su rostro y luego se daría la vuelta y no diría nada.Las mesas a nuestro alrededor también parecían estar esperando y aburridas.Si la cocina tenía problemas, al menos deberían habernos ofrecido agua gratis o una bebida o algo así.El pequeño plato principal que era toda la salsa era realmente una estafa total",es,12513296932522426563-1582092103.545,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110674057824870039149!2s0x0:0xada8294307fc00c3?hl=en-US,Brian Bergman,https://lh3.googleusercontent.com/a-/AOh14GiDnYgP3ommc7W4exeaK3M5vJ-y57H09JQVQe0Izw=c0x00000000-cc-rp,2020-02-13T15:42:00Z,5.0,Vale la pena cada pesos,es,12513296932522426563-1581597729.862,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s105134569881946429536!2s0x0:0xada8294307fc00c3?hl=en-US,James WS Cowan,https://lh3.googleusercontent.com/a-/AOh14GhzzUAgyZfcq-VGWpYS6PooBR3gj6QY3i7rXoEclA=c0x00000000-cc-rp,2020-02-13T01:38:00Z,5.0,"Una de las mejores comidas que he tenido en la Ciudad de México.El restaurante está bastante iluminado en comparación con restaurantes como Pujol, así que me sorprendió.Pero la comida es absolutamente excelente, las bebidas son excelentes.Si no eres un gran comedor como yo, realmente recomendaría ir con el menú 'a la carta', aunque el menú de 'degustación' siempre puede ser tentador.No se perderá yendo 'a la carta' y eligiendo todo lo que quiere comer.Personalmente, no me va tan bien con los menús degustación en la Ciudad de México porque estoy tan relleno que apenas puedo caminar después.

¡Una experiencia increíble, muy recomendable, comida, bebidas y el personal es excelente!",es,12513296932522426563-1581547085.397,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s103509775514928746450!2s0x0:0xada8294307fc00c3?hl=en-US,Cedrick Depatie,https://lh5.googleusercontent.com/-EHctTzOj80E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckkx_A4v2yHk4rAfdROdPrLCUOWUg/c0x00000000-cc-rp/photo.jpg,2020-02-08T06:25:00Z,5.0,La mejor comida,es,12513296932522426563-1581132347.645,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s108581837900581821064!2s0x0:0xada8294307fc00c3?hl=en-US,Gene L,https://lh3.googleusercontent.com/a-/AOh14GjNa7I3TkS-Ay0McLxkUpcTM0bP7cvoBeTmuYbf1C8=c0x00000000-cc-rp,2020-02-07T14:24:00Z,5.0,"Excelente comida, excelente servicio.Un poco más relajado que Pujol.Un lugar para gastronomía de destino si viene a través de CDMX",es,12513296932522426563-1581074647.416,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s104246655755199847100!2s0x0:0xada8294307fc00c3?hl=en-US,Yuri Awanohara,https://lh5.googleusercontent.com/-7qVh8yaA-4I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn7nqtJPFzMCtoZ4pVUw6V0IXFxuw/c0x00000000-cc-rp/photo.jpg,2020-02-02T15:41:00Z,5.0,"Excelente comida, comida fantástica, servicio, ambiente.Hicimos un menú de degustación y una forma perfecta de hacerlo, ya que aunque la mayoría de las cosas en el menú de degustación eran fenomenales, me encantó el escamoles y la tostada de cangrejo en el menú a la carta.¡También la Mamey Panna Cotta!Comida memorable con buena relación calidad -precio, especialmente en comparación con Pujol.¡Gracias!",es,12513296932522426563-1580647299.81,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s106890953175415428859!2s0x0:0xada8294307fc00c3?hl=en-US,S Costello,https://lh3.googleusercontent.com/a-/AOh14GiLH02Ys5fcIKWhOL8yMp_wck7t6bAe7mSu9kPgug=c0x00000000-cc-rp,2020-02-02T07:45:00Z,4.0,Lejos de una experiencia gastronómica de bajo costo.Más de 3 horas para el menú de degustación.,es,12513296932522426563-1580618702.894,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115041712564069975034!2s0x0:0xada8294307fc00c3?hl=en-US,Jay Silverman,https://lh3.googleusercontent.com/a-/AOh14GggeuTeJh_7lwiaAP5fLW_syTZiF2hdKosYGAUHmQ=c0x00000000-cc-rp,2020-02-01T15:37:00Z,5.0,Todo estuvo genial,es,12513296932522426563-1580560676.4,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115155384973577268678!2s0x0:0xada8294307fc00c3?hl=en-US,Ricardo Romo Alvarez,https://lh3.googleusercontent.com/a-/AOh14Gjr7A0Vsril1BfdyFHUbaUoqXHifXuVYc58vsiF=c0x00000000-cc-rp,2020-01-31T05:55:00Z,5.0,Platos muy originales,es,12513296932522426563-1580439352.493,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110121784605937653664!2s0x0:0xada8294307fc00c3?hl=en-US,Edmon allen,https://lh3.googleusercontent.com/a-/AOh14GiRvaRVJJnn4c0MmefHPtU2-v4n8Vv1iQXxt9JLXw=c0x00000000-cc-rp,2020-01-27T07:48:00Z,3.0,"Barra promedio, caro",es,12513296932522426563-1580100489.861,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115778630827515925914!2s0x0:0xada8294307fc00c3?hl=en-US,Nelson San,https://lh3.googleusercontent.com/a-/AOh14GhnpYcZA4jWMcBFuQQ4-2nN39iV5Z4EK86hkbZy=c0x00000000-cc-rp,2020-01-13T20:27:00Z,5.0,¡Gran experiencia!¡Realmente digno de intentarlo!,es,12513296932522426563-1578936471.902,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117497030446752508163!2s0x0:0xada8294307fc00c3?hl=en-US,Jonathan F,https://lh3.googleusercontent.com/a-/AOh14Gihzq2oqonwOTvZpd6pMIT53kRmtO3RRT0GErNwxlw=c0x00000000-cc-rp,2020-01-10T02:33:00Z,5.0,absolutamente fantástico,es,12513296932522426563-1578612786.557,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s108844359665963258674!2s0x0:0xada8294307fc00c3?hl=en-US,Stephen Martha,https://lh5.googleusercontent.com/-sQD1wzGkaN8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclF-_W-pXF3OTtGN1zFrrNOCyy5-w/c0x00000000-cc-rp/photo.jpg,2020-01-09T22:15:00Z,4.0,"La comida era genial, no me quejas.Aunque son bastante caros ...",es,12513296932522426563-1578597308.859,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s100712581733102659219!2s0x0:0xada8294307fc00c3?hl=en-US,Shelby Hubick,https://lh3.googleusercontent.com/a-/AOh14Gih5KSWNONq6zxXXnA8FgNV0s2V9_eeG9xaySBr8g=c0x00000000-cc-rp,2020-01-09T19:32:00Z,5.0,"Tuvimos una experiencia absolutamente fantástica en Quintonil.La comida era increíble, cada plato era creativo, agradable y perfecto.El servicio fue sobresaliente de principio a fin, desde explicaciones de los vinos hasta la amabilidad general.Estábamos en un poco de prisa, ya que tuvimos que tomar un vuelo y lograron hacer el menú de degustación completa en dos horas.El emparejamiento de bebidas fue creativo y único y presentó muchas bebidas raras y de reserva.Nuestra comida favorita en México.No puedo esperar para regresar.",es,12513296932522426563-1578587543.853,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107262851946060711486!2s0x0:0xada8294307fc00c3?hl=en-US,Cameron Alvarez,https://lh3.googleusercontent.com/-RtCckbOtPZE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclqrrDrrprt9LJN0eFXcNf46IJ65g/c0x00000000-cc-rp/photo.jpg,2019-12-30T17:44:00Z,1.0,"Intenté venir aquí, pero cerrado el 30 de diciembre.Muy triste porque he estado queriendo venir aquí por bastante tiempo.",es,12513296932522426563-1577717089.572,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110015516176575306692!2s0x0:0xada8294307fc00c3?hl=en-US,Alex Tran,https://lh3.googleusercontent.com/a-/AOh14Gga8vLOPsoxskCIZ_pkHqKLdzn-CvgHzO6-BslBvns=c0x00000000-cc-rp,2019-12-28T21:50:00Z,5.0,"El mejor menú de degustación que he tenido.¡Los sabores y el emparejamiento de bebidas estaban en punto!Estábamos sentados en el frente, pero recomiendo dar un paseo por la parte de atrás (el restaurante no es grande) y revisar sus ingredientes frescos del menú.¡Grandes cócteles fuertes y comida increíble!Nos gustó más Quintonil que Pujol.El curso de postres es largo, ¡así que pasa hambre!También pagamos $ 500 por dos personas, lo cual valió la pena.¡Estaremos de vuelta!",es,12513296932522426563-1577559026.117,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115973735722197423783!2s0x0:0xada8294307fc00c3?hl=en-US,Jennifer Birkeland,https://lh3.googleusercontent.com/a-/AOh14GhLS1jqc5Oh8e9bOe4vqGmd6XczUM-yjF8L1QvcXA=c0x00000000-cc-rp,2019-12-20T08:16:00Z,5.0,¡Absolutamente delicioso!,es,12513296932522426563-1576818976.514,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s109333365667228076699!2s0x0:0xada8294307fc00c3?hl=en-US,Alex Fung,https://lh3.googleusercontent.com/a-/AOh14GheiAZRExP-FrBnjRTUDI1gBUd2er2LKDI1RaufJ_4=c0x00000000-cc-rp,2019-12-16T15:58:00Z,5.0,Obtenga los maridajes de vinos con el menú de degustación,es,12513296932522426563-1576501105.908,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117200080931006842317!2s0x0:0xada8294307fc00c3?hl=en-US,Pedro López Velarde,https://lh3.googleusercontent.com/a-/AOh14GjIhwoXac9HpUYdQuK6g5ijWSNuE_43CKptsP9NhA=c0x00000000-cc-rp,2019-12-16T07:11:00Z,5.0,"Lugar de lujo, el código de vestimenta es un menú informal, muy caro pero único.Está a lo largo de la Liga de Pujol, con el jefe de cocina proveniente de ese lugar.Su menú de cócteles es excelente y original, recomiendo pedir La Nave del Olvido en lugar de un cóctel clásico.
La comida es excelente, original, sabrosa, equilibrada y bien pensada a lo largo de las raíces mexicanas.Recomendaría el menú de degustación si desea la experiencia completa (el pescado preparado en este menú es excelente), pero también existe la posibilidad de pedir ""a la carta"".Además, la decoración está en la cima y sirve como una extensión del menú, donde el estilo mexicano se fusiona con modernos.
Volverá",es,12513296932522426563-1576469472.146,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s100215357075842191648!2s0x0:0xada8294307fc00c3?hl=en-US,Lamees Alshawkani,https://lh3.googleusercontent.com/a-/AOh14GjW59Z0VX0Kzd0yxA7ZQ3ex4NnyCFshnsdvUwWk=c0x00000000-cc-rp,2019-12-15T19:20:00Z,5.0,"Una de mis experiencias gastronómicas favoritas en la Ciudad de México.La comida era deliciosa.Tenían las tostadas de cangrejo, el tartar de aguacate carbonizado, el lunar atocpan y las rocas de la guayaba para el postre.Alan fue extremadamente atento y proporcionó toneladas de información detallada sobre el menú y la comida mexicana en general.",es,12513296932522426563-1576426813.283,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102120412812197113192!2s0x0:0xada8294307fc00c3?hl=en-US,Carlos Lira-Galeana,https://lh3.googleusercontent.com/a-/AOh14GhWqK7eApeI8pA3cJfCOaxDzJ5zfkQhu8voDIEg3Ds=c0x00000000-cc-rp,2019-12-11T09:27:00Z,5.0,Excelente comida y atención,es,12513296932522426563-1576045672.047,ChIJbS8EZf8B0oURwwD8B0MpqK0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110963640517297121257!2s0x0:0x5d022453d5d1eb3c?hl=en-US,Luna Chegi,https://lh3.googleusercontent.com/a-/AOh14Gi2qE8BTklbzv2oODi7CwLmbch4tnqp7VIXCEwoVQ=c0x00000000-cc-rp,2020-09-23T17:20:00Z,5.0,"Fantástico lugar a mi novio y a mí nos encantó la comida aquí.La comida es muy sabor en este lugar y cada plato se parece al arte, por eso le doy 5 estrellas.",es,6701959137968909116-1600870835.867,ChIJCacXGY350YURPOvR1VMkAl0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s104440269252175811851!2s0x0:0x5d022453d5d1eb3c?hl=en-US,Kent Rosales,https://lh3.googleusercontent.com/a-/AOh14GimB4YPSwZ_NMVizGrKAC_rbhv8UU7jKITAK9NJgA=c0x00000000-cc-rp,2020-08-19T00:02:00Z,5.0,¡Gran lugar y la comida era increíble!,es,6701959137968909116-1597784572.835,ChIJCacXGY350YURPOvR1VMkAl0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s100036937532853829551!2s0x0:0x5d022453d5d1eb3c?hl=en-US,LORENA JIMENEZ,https://lh6.googleusercontent.com/-xKcKD8BzhUA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmfXJhIakQ7C11lL3TH-zdyDUxfzw/c0x00000000-cc-rp/photo.jpg,2020-03-03T10:34:00Z,3.0,"Las revisiones anteriores realmente me sorprendieron.El servicio era malo, no recibí el menú de bebidas, por ejemplo, y luego, cuando se me preguntaba sobre el tamaño de las sopas, la camarera no sabía cómo responder y nunca tuve una muestra del plato o una medida.Debería tener una pista con eso, pero aún así ordené, obtuvimos un bistec que era de alrededor de 45 USD, así que esperaba una gran pieza, pero estaba bien.Ordeno también pulpo y guacamole.Todo estaba simplemente bien.Realmente este no es un lugar ni realmente auténtico ni muy culinario.El sabor está bien, pero si realmente quieres probar mexicano, definitivamente deberías probar otro lugar para un costo más barato y se puede encontrar un costo adicional para un costo adicional (solo un poco) en otro restaurante (prueba los 50 mejores restaurantes) ... ValetEl estacionamiento también es costoso, debe tratar de estacionar alrededor de la zona.",es,6701959137968909116-1583220890.464,ChIJCacXGY350YURPOvR1VMkAl0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117637327855870233465!2s0x0:0x5d022453d5d1eb3c?hl=en-US,Giova Abba,https://lh6.googleusercontent.com/-OZTE7qNgdEg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckEH5S9R6nZ4jiJlfpMyhYu484_DQ/c0x00000000-cc-rp/photo.jpg,2020-01-02T05:20:00Z,5.0,"Concepto y comida realmente realmente agradable.Giran el menú cada 6 meses y se enorgullecen de exhibir ingredientes y platos locales de diferentes áreas de la República Mexicana.Gente muy agradable, nos ofrecieron pasteles para niños y aperitivos para adultos.Quería darle 4 estrellas porque los camareros no estaban cerca cuando las necesitábamos y tuvieron que buscarlas un par de veces, pero el lugar parece nuevo y dispuesto a proporcionar de alta calidad.",es,6701959137968909116-1577931642.722,ChIJCacXGY350YURPOvR1VMkAl0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s103339222746269457946!2s0x0:0x5d022453d5d1eb3c?hl=en-US,Osvaldo Gómez,https://lh3.googleusercontent.com/a-/AOh14Giv7UcDeixvn5WVajXokGPWLkzJArZp88TJStGqiQ=c0x00000000-cc-rp,2019-11-30T04:55:00Z,5.0,"Este restaurante tiene la mejor, más diversa, maravillosamente tradicional y de la más alta calidad, comida mexicana en CDMX.Gran servicio también.Un lugar al que debe visitar realmente experimentar una excelente cocina mexicana.",es,6701959137968909116-1575078945.095,ChIJCacXGY350YURPOvR1VMkAl0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s100509610729365254452!2s0x0:0x5d022453d5d1eb3c?hl=en-US,Isabel T Garcia,https://lh3.googleusercontent.com/a-/AOh14Ghut5m1HTCcoE9c3fo48EymsSlVHAyBABMhDEN-170=c0x00000000-cc-rp,2019-11-27T15:35:00Z,5.0,"¡El concepto es único y la comida es increíble!Si quieres tener auténtica cocina mexicana regional, este es el lugar para ir.Bebidas y servicio de primera categoría también.",es,6701959137968909116-1574858124.138,ChIJCacXGY350YURPOvR1VMkAl0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s113317980867596263068!2s0x0:0x5d022453d5d1eb3c?hl=en-US,Maria Lackner,https://lh3.googleusercontent.com/a-/AOh14Gjj9UE2E8UYuALKDLsvMTV2Zph8K8g37kGBH8aG5A=c0x00000000-cc-rp,2019-11-27T04:47:00Z,5.0,"Si está buscando una experiencia culinaria y no simplemente ""una comida"", desvíe esta joya recién abierta.Los lunares, todos únicos y deliciosos por derecho propio, lo mantendrán regresando.El lunar Amarillito es mi favorito.",es,6701959137968909116-1574819222.318,ChIJCacXGY350YURPOvR1VMkAl0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s101329604680701503151!2s0x0:0x5d022453d5d1eb3c?hl=en-US,Biokrobo Wokoma,https://lh3.googleusercontent.com/a-/AOh14GjUqTt2YuIppLQUdmsMjyc-lolU0kRA6c3VBkCxjw=c0x00000000-cc-rp,2019-10-12T04:10:00Z,5.0,"No tuve la oportunidad de probar las comidas, pero el servicio era perfecto.Como nunca he conocido y he estado en bastantes lugares de alta gama;alrededor del mundo.",es,6701959137968909116-1570842607.175,ChIJCacXGY350YURPOvR1VMkAl0
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107030677234624729672!2s0x0:0x177e9f257ab8d307?hl=en-US,Daniel Figueroa,https://lh5.googleusercontent.com/-M2uCgNf7ZVo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn3lKy75cf44vpOqYyi56ZdZCFSyw/c0x00000000-cc-rp/photo.jpg,2020-04-23T04:24:00Z,5.0,Súper,es,1692965493259424519-1587605064.425,ChIJCb0mr30C0oURB9O4eiWffhc
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111147855054659386817!2s0x0:0xa619806d91d2be80?hl=en-US,Daniel Martinez,https://lh3.googleusercontent.com/-Zore4jSp73Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckP9DsFfki_P39Ejvj0D_LX23YPcg/c0x00000000-cc-rp/photo.jpg,2020-09-25T18:44:00Z,4.0,"Buen lugar, buena comida, pero no la mejor",es,11968738692800102016-1601048679.102,ChIJcXkqTmP_0YURgL7SkW2AGaY
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s103473062914206426110!2s0x0:0xa619806d91d2be80?hl=en-US,José Iván Cebollas Carbajal,https://lh3.googleusercontent.com/a-/AOh14GjjLq6Ml8hnqEFavZ7fj4ZeiouI2JjkvI5mDJb47Q=c0x00000000-cc-rp,2020-08-15T20:26:00Z,5.0,Excelente lugar super familiar,es,11968738692800102016-1597512401.638,ChIJcXkqTmP_0YURgL7SkW2AGaY
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107724488855285859016!2s0x0:0xa619806d91d2be80?hl=en-US,Charles Isaac,https://lh3.googleusercontent.com/a-/AOh14GiTSotHE47thfs_wpKPRrnfEUPrj0K14QiMAgDB=c0x00000000-cc-rp,2020-07-21T02:45:00Z,5.0,¡Gran patio!,es,11968738692800102016-1595288742.024,ChIJcXkqTmP_0YURgL7SkW2AGaY
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s103272069629538130740!2s0x0:0xa619806d91d2be80?hl=en-US,joe gunn,https://lh6.googleusercontent.com/-YE_dvt4f350/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnGetGR40EiQwatLtRWQ5wC4UxRNQ/c0x00000000-cc-rp/photo.jpg,2020-07-19T18:09:00Z,5.0,Un restaurante impresionante que sirve increíbles platos de carne y pescado.El servicio fue excelente y la calidad de la comida y las bebidas fue de cinco estrellas.La decoración del restaurante era increíble con mucha vegetación y una pared de agua.,es,11968738692800102016-1595171359.476,ChIJcXkqTmP_0YURgL7SkW2AGaY
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110591306694151409879!2s0x0:0xa619806d91d2be80?hl=en-US,Patrick Fenton,https://lh3.googleusercontent.com/a-/AOh14Ghsdpj1K_oNU1Q1CuZoKPoibB-p2thC1YBXQXI-=c0x00000000-cc-rp,2019-11-22T19:38:00Z,4.0,Muy buen lugar.Versión mejorada del Prendes Downtown original (que creo que es una pena) un buen servicio.,es,11968738692800102016-1574440681.263,ChIJcXkqTmP_0YURgL7SkW2AGaY
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s104599613704646290181!2s0x0:0xce7eac8967c44dc6?hl=en-US,Marco Antonio Ramírez,https://lh3.googleusercontent.com/a-/AOh14GhU10rLCzFWE8lP5eQEK0-LYqG3Xkzr1Lte8XsL=c0x00000000-cc-rp,2020-08-01T05:13:00Z,4.0,En,es,14879519925030112710-1596247983.746,ChIJfwECS90A0oURxk3EZ4msfs4
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102095408016568441713!2s0x0:0xce7eac8967c44dc6?hl=en-US,Alex Cruz,https://lh3.googleusercontent.com/a-/AOh14GhG5FWQ9VtcBL-nd--iJrD2weuOeviFiOxZtMxoQQ=c0x00000000-cc-rp,2020-02-25T05:14:00Z,5.0,Me encanta,es,14879519925030112710-1582596888.068,ChIJfwECS90A0oURxk3EZ4msfs4
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111722086825892463393!2s0x0:0xce7eac8967c44dc6?hl=en-US,Matheus Monteiro Neia,https://lh3.googleusercontent.com/a-/AOh14GiDqv4I2meXyuIBJ6KxyXgDp6njRqoBEtzjX_QL=c0x00000000-cc-rp,2020-02-21T16:42:00Z,3.0,"Buen lugar, buena comida, pero el precio es muy salado para lo que ofrece.",es,14879519925030112710-1582292532.34,ChIJfwECS90A0oURxk3EZ4msfs4
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107970127240054531693!2s0x0:0xce7eac8967c44dc6?hl=en-US,Shayne King,https://lh3.googleusercontent.com/a-/AOh14GjiZRdmssVcnh0prrS4tCwakJey3f1toYZu1Z1tgFM=c0x00000000-cc-rp,2020-02-20T16:07:00Z,5.0,Buen lugar. Buena comida.,es,14879519925030112710-1582204078.246,ChIJfwECS90A0oURxk3EZ4msfs4
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s101087892207167283074!2s0x0:0xce7eac8967c44dc6?hl=en-US,Jason Zhang,https://lh4.googleusercontent.com/-Ta0lMyjXhW8/AAAAAAAAAAI/AAAAAAAAAGg/AMZuucnWFphooHIfF3kECky-HtycM-oseA/c0x00000000-cc-rp/photo.jpg,2020-02-15T03:27:00Z,2.0,"La comida fue fantástica y un gran servicio espera que el camarero que nos esperara estaba tratando de estafarnos
En México, generalmente no tiene que dar una propina, pero si el servicio es bueno, puede dar una propina del 10%-15%(si es realmente bueno).Entonces, cuando llegó el proyecto de ley y el camarero me preguntó cuánto me gustaría dar propina, dije 10%.En lugar de elegir el 10% en la máquina frente a mis ojos, le dio la espalda a mí y luego me entregó el cheque para firmar.
Pensé que era extraño y noté que la propina era del 20% en mi factura.Así que le dije que no me importan los pocos dólares adicionales, pero fue muy deshonesto lo que estaba haciendo y arruinó mi experiencia de la noche porque la comida era realmente buena.Se puso rojo de inmediato y fingió que ya no me entiende (a pesar de que me estaba hablando inglés durante toda la cena).

Es un lugar muy auténtico, así que todavía le recomiendo a cualquiera que pruebe este lugar, pero si eres un turista como yo, ten cuidado con el factura final jajaja",es,14879519925030112710-1581726424.348,ChIJfwECS90A0oURxk3EZ4msfs4
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107039303721646915013!2s0x0:0xce7eac8967c44dc6?hl=en-US,Ravinder Singh,https://lh6.googleusercontent.com/--odPt5OKFbk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm0AiONNedyCYbVh9u9VqeNlrpH7w/c0x00000000-cc-rp/photo.jpg,2020-02-14T09:32:00Z,5.0,Truly auténtico comida mexicana y excelente servicio.,es,14879519925030112710-1581661958.827,ChIJfwECS90A0oURxk3EZ4msfs4
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111304350370059265017!2s0x0:0xce7eac8967c44dc6?hl=en-US,Juan Pineda,https://lh3.googleusercontent.com/a-/AOh14GgqB-uepDhc8TGQ3s0wVsubKDoWw0f4uGJuMU8Azw=c0x00000000-cc-rp,2020-02-08T06:42:00Z,5.0,Bien,es,14879519925030112710-1581133357.346,ChIJfwECS90A0oURxk3EZ4msfs4
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107162476112970008057!2s0x0:0xce7eac8967c44dc6?hl=en-US,Rogelio Barrios,https://lh3.googleusercontent.com/a-/AOh14GiNfnBAnIJJIgzlHxHaE1OgxiXNaQvXyGzt22iR=c0x00000000-cc-rp,2020-01-16T02:27:00Z,5.0,¡¡¡Bien!!!,es,14879519925030112710-1579130853.269,ChIJfwECS90A0oURxk3EZ4msfs4
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110536440752530629991!2s0x0:0xce7eac8967c44dc6?hl=en-US,Sebastián Cuesta,https://lh3.googleusercontent.com/a-/AOh14Gg9DQ8ziV3V31_ZfhxKXW6CQ2-63UmBqlX04XKSMDM=c0x00000000-cc-rp,2019-10-26T05:29:00Z,5.0,¡Arriba!,es,14879519925030112710-1572056984.91,ChIJfwECS90A0oURxk3EZ4msfs4
https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117963878894567464361!2s0x0:0x362fe5a9b577a31c?hl=en-US,Leandro Vargas,https://lh5.googleusercontent.com/-Swc_dBgrjF4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckNdZwCup-xfF0tx-8gAsFGfF6p8A/c0x00000000-cc-rp/photo.jpg,2019-11-27T13:44:00Z,5.0,De acuerdo,es,3904591919010259740-1574851479.568,ChIJgX7NHyQFzoURHKN3tanlLzY
